   3.9470845026   -0.4425711520    1.6467029216
   5.2815421565    1.4426741832   -0.1719504263
   4.6150204707    2.1950216403   -0.1719504263
   3.9470845026   -0.4425711520   -1.9906037743
   2.2402745885   -0.3760336324    1.9348224931
   1.7152745885    0.5332930416   -1.9838308548
   2.2402745885   -0.3760336324   -2.2651775069
   2.1866347500   -1.7005536831    1.8358759051
   3.2366347500   -1.7005536831    1.5545292531
   2.7116347500   -2.6098803571    1.5545292531
   3.2366347500   -1.7005536831   -2.0827774428
   2.7116347500   -2.6098803571   -2.0827774428
   2.1866347500   -1.7005536831   -2.3641240949
   0.9733279702   -2.1934895701    1.8713385380
   0.4483279702   -3.1028162441    1.5899918860
   1.4983279702   -3.1028162441    1.5899918860
   0.7145066131   -3.9936316493    0.8213385380
   1.7288238743   -3.8477948439    0.8213385380
   0.2286577074   -4.1570236797   -0.2286614620
   1.2264549987   -4.2781782057   -0.2286614620
   2.1662639383   -3.9217556885   -0.2286614620
   0.7145066131   -3.9936316493   -1.2786614620
   1.7288238743   -3.8477948439   -1.2786614620
  -0.0766720298   -2.1934895701   -2.0473148099
   0.4483279702   -3.1028162441   -2.0473148099
   1.4983279702   -3.1028162441   -2.0473148099
   0.9733279702   -2.1934895701   -2.3286614620
   0.1900452133   -1.1069359875    2.0029271065
   1.2400452133   -1.1069359875    1.7215804544
  -0.3349547867   -0.1976093135    1.7215804544
  -0.3349547867   -2.0162626615    1.7215804544
  -0.3349547867   -0.1976093135   -1.9157262415
  -0.3349547867   -2.0162626615   -1.9157262415
   0.1900452133   -1.1069359875   -2.1970728935
   0.9236320484    0.0337615540    2.0459157207
  -0.1263679516    0.0337615540    1.7645690687
   1.4486320484   -0.8755651199    1.7645690687
   1.4486320484    0.9430882280   -1.8727376272
  -0.1263679516    0.0337615540   -1.8727376272
   0.9236320484    0.0337615540   -2.1540842793
   0.3420748397    1.3357804873    2.1822308682
   1.3920748397    1.3357804873    1.9008842162
  -0.1829251603    2.2451071613    1.9008842162
  -0.1829251603    0.4264538134    1.9008842162
   1.3920748397    1.3357804873   -1.7364224797
  -0.1829251603    2.2451071613   -1.7364224797
   0.3420748397    1.3357804873   -2.0177691318
   0.9460824014    2.3739054592    2.0859163832
   1.9260824014    2.3739054592    1.8233261746
   1.4360824014    3.2226103549    1.8233261746
   0.4560824014    3.2226103549    1.8233261746
   2.3193157691    3.3716179017    1.1059163832
   1.4706108734    3.9882381021    1.1059163832
   0.4215539295    3.9882381021    1.1059163832
   2.6434921928    3.3539054592    0.1259163832
   1.9260824014    4.0713152506    0.1259163832
   0.9460824014    4.3339054592    0.1259163832
   2.3193157691    3.3716179017   -0.8540836168
   1.4706108734    3.9882381021   -0.8540836168
   0.4215539295    3.9882381021   -0.8540836168
   1.9260824014    2.3739054592   -1.5714934082
   1.4360824014    3.2226103549   -1.5714934082
   0.4560824014    3.2226103549   -1.5714934082
