#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.388928942  -53.419372910
   -2.951193099    6.043326441  -33.921174525
   -2.760793544    1.525092553  -14.100161424
   -2.570393989    0.395359808    0.980763839
   -2.379994435    1.400237768    8.039015638
   -2.189594880    2.915965576    6.575322025
   -1.999195325    3.546632470   -0.466072938
   -1.808795770    2.740497561   -7.476964465
   -1.618396215    1.077260760   -8.684531281
   -1.427996661    0.000000000   -1.269289073
   -1.237597106    1.051712561   12.977825598
   -1.047197551    5.059558263   28.780922676
   -0.856797996   11.750050120   40.281856177
   -0.666398442   19.909331688   43.820866592
   -0.475998887   27.907691642   38.656554591
   -0.285599332   34.182821237   26.029412226
   -0.095199777   37.502354070    8.013498404
    0.095199777   37.087009318  -12.660047779
    0.285599332   32.784557540  -31.981574304
    0.475998887   25.353927402  -44.517239161
    0.666398442   16.640628965  -44.667130512
    0.856797996    9.365093245  -29.400968587
    1.047197551    6.344747973   -0.702606214
    1.237597106    9.472712754   33.496516378
    1.427996661   18.764135209   62.155004952
    1.618396215   32.161388295   75.303154129
    1.808795770   46.146509148   68.116017680
    1.999195325   56.939350047   42.661454142
    2.189594880   61.738545810    6.789083872
    2.379994435   59.535076383  -29.173480760
    2.570393989   51.222383931  -56.105807622
    2.760793544   39.087884088  -68.844676385
    2.951193099   25.963984868  -66.836580144
