#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.782763346  -53.548920971
   -2.951193099    6.411038359  -34.041589674
   -2.760793544    1.877051019  -14.138974924
   -2.570393989    0.743714648    0.968095705
   -2.379994435    1.738018015    7.923918107
   -2.189594880    3.213922730    6.269612793
   -1.999195325    3.769354334   -0.933652157
   -1.808795770    2.868973749   -7.971780033
   -1.618396215    1.122044343   -9.039294098
   -1.427996661    0.000000000   -1.366003350
   -1.237597106    1.060936394   13.176707486
   -1.047197551    5.131958193   29.237807352
   -0.856797996   11.926896163   40.906196359
   -0.666398442   20.211097777   44.488258456
   -0.475998887   28.329399712   39.229056627
   -0.285599332   34.694087979   26.384662708
   -0.095199777   38.053643349    8.078111365
    0.095199777   37.622360548  -12.876874658
    0.285599332   33.259133508  -32.375896192
    0.475998887   25.750106568  -44.912074085
    0.666398442   16.976080794  -44.882068268
    0.856797996    9.684629085  -29.346758124
    1.047197551    6.695930299   -0.445638919
    1.237597106    9.876627230   33.757352213
    1.427996661   19.200207693   62.208819835
    1.618396215   32.580070413   75.073550679
    1.808795770   46.502800940   67.729293440
    1.999195325   57.225945626   42.362137370
    2.189594880   61.992178638    6.763189718
    2.379994435   59.810814416  -28.929726895
    2.570393989   51.556236208  -55.772824820
    2.760793544   39.475870867  -68.632849020
    2.951193099   26.372178526  -66.833021403
