#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.858988722  -53.597597469
   -2.951193099    6.472830481  -34.135364193
   -2.760793544    1.920221958  -14.234125455
   -2.570393989    0.770462719    0.892920811
   -2.379994435    1.752281592    7.868127265
   -2.189594880    3.218726926    6.225637672
   -1.999195325    3.766910473   -0.964508470
   -1.808795770    2.862621696   -7.980773001
   -1.618396215    1.116571776   -9.020783439
   -1.427996661    0.000000000   -1.328111687
   -1.237597106    1.068241859   13.213502434
   -1.047197551    5.144514683   29.254821470
   -0.856797996   11.940529057   40.902646322
   -0.666398442   20.223571504   44.484873410
   -0.475998887   28.343582532   39.254936327
   -0.285599332   34.717304360   26.454788542
   -0.095199777   38.093503480    8.179632094
    0.095199777   37.681812177  -12.778063066
    0.285599332   33.334532345  -32.310046248
    0.475998887   25.834183647  -44.884731443
    0.666398442   17.063069721  -44.874131840
    0.856797996    9.773058680  -29.336725402
    1.047197551    6.786514275   -0.435467487
    1.237597106    9.966816305   33.737443486
    1.427996661   19.280788259   62.124820415
    1.618396215   32.638000589   74.924181557
    1.808795770   46.529572645   67.563208379
    1.999195325   57.225565481   42.256560989
    2.189594880   61.982209899    6.773888705
    2.379994435   59.814041934  -28.808010982
    2.570393989   51.588253290  -55.605259003
    2.760793544   39.537249478  -68.503815443
    2.951193099   26.449854764  -66.794527894
