#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.887633697  -53.522409626
   -2.951193099    6.519928116  -34.026545423
   -2.760793544    1.987688627  -14.135726464
   -2.570393989    0.854055704    0.962033575
   -2.379994435    1.846431711    7.908500847
   -2.189594880    3.317892692    6.235647924
   -1.999195325    3.863573977   -1.005762888
   -1.808795770    2.944072779   -8.103379587
   -1.618396215    1.165604623   -9.239202963
   -1.427996661    0.000000000   -1.619227124
   -1.237597106    1.010436088   12.906595626
   -1.047197551    5.032100929   28.996810677
   -0.856797996   11.787149860   40.733212546
   -0.666398442   20.046701146   44.403844345
   -0.475998887   28.157584137   39.234415529
   -0.285599332   34.530861117   26.466270546
   -0.095199777   37.911560110    8.213767217
    0.095199777   37.509013298  -12.716420192
    0.285599332   33.175995755  -32.224914365
    0.475998887   25.692187429  -44.802970822
    0.666398442   16.933261596  -44.834245256
    0.856797996    9.645174157  -29.356794260
    1.047197551    6.651160283   -0.485739848
    1.237597106    9.824742724   33.729691966
    1.427996661   19.147490104   62.231837821
    1.618396215   32.538147425   75.163573990
    1.808795770   46.483553835   67.872309905
    1.999195325   57.236287763   42.523027870
    2.189594880   62.031928069    6.905609610
    2.379994435   59.874313279  -28.824635699
    2.570393989   51.636261207  -55.702833601
    2.760793544   39.566904055  -68.585198344
    2.951193099   26.471065456  -66.797213953
