#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.342511711  -53.654616326
   -2.951193099    5.955880403  -34.107166084
   -2.760793544    1.410265198  -14.196578944
   -2.570393989    0.271364212    0.980475781
   -2.379994435    1.283442818    8.109637011
   -2.189594880    2.816438558    6.681057683
   -1.999195325    3.468261337   -0.352129687
   -1.808795770    2.684005649   -7.359083417
   -1.618396215    1.044920776   -8.542231262
   -1.427996661    0.000000000   -1.063723452
   -1.237597106    1.100101731   13.287295750
   -1.047197551    5.178094628   29.207840198
   -0.856797996   11.958474953   40.788451891
   -0.666398442   20.214860592   44.315584601
   -0.475998887   28.296963124   39.022784142
   -0.285599332   34.621784412   26.175336229
   -0.095199777   37.945433125    7.914677360
    0.095199777   37.491652215  -12.949645647
    0.285599332   33.124222921  -32.353979074
    0.475998887   25.624139345  -44.855724280
    0.666398442   16.856452013  -44.890176104
    0.856797996    9.551620601  -29.486604511
    1.047197551    6.525374252   -0.688602616
    1.237597106    9.659804213   33.538319128
    1.427996661   18.956101909   62.157071690
    1.618396215   32.347035994   75.234658939
    1.808795770   46.313200992   67.992586496
    1.999195325   57.080231614   42.522356773
    2.189594880   61.853836285    6.663005971
    2.379994435   59.627525288  -29.289964543
    2.570393989   51.291219980  -56.242331768
    2.760793544   39.126367508  -69.028833591
    2.951193099   25.962688672  -67.065804547
