#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.230562467  -53.423903191
   -2.951193099    5.888277269  -33.889997845
   -2.760793544    1.376416721  -14.068557207
   -2.570393989    0.252325649    1.010448351
   -2.379994435    1.264719910    8.093296054
   -2.189594880    2.795721075    6.683439064
   -1.999195325    3.452738657   -0.299887742
   -1.808795770    2.681466621   -7.284718671
   -1.618396215    1.053057185   -8.521334561
   -1.427996661    0.000000000   -1.186469880
   -1.237597106    1.057624193   12.953970671
   -1.047197551    5.051278923   28.659071902
   -0.856797996   11.712219907   40.100589679
   -0.666398442   19.835861905   43.637119975
   -0.475998887   27.803607616   38.526749906
   -0.285599332   34.062461488   25.991748709
   -0.095199777   37.384768950    8.077914659
    0.095199777   36.990305255  -12.511672184
    0.285599332   32.721373723  -31.785507915
    0.475998887   25.329314252  -44.315356810
    0.666398442   16.652044643  -44.496432977
    0.856797996    9.404029074  -29.285796976
    1.047197551    6.399724532   -0.649284761
    1.237597106    9.533022284   33.501979051
    1.427996661   18.822916263   62.136352161
    1.618396215   32.215602501   75.273456714
    1.808795770   46.193285487   68.062172519
    1.999195325   56.971280486   42.551837967
    2.189594880   61.742561710    6.604089328
    2.379994435   59.497840636  -29.416183810
    2.570393989   51.137882264  -56.348541259
    2.760793544   38.962458139  -69.024004411
    2.951193099   25.813437623  -66.920624687
